timestamp,driver_alive,host_mem_available_kib,cgroup_memory_current_bytes,gpu4_used_mib,gpu4_util_pct,gpu5_used_mib,gpu5_util_pct,gpu6_used_mib,gpu6_util_pct,gpu7_used_mib,gpu7_util_pct
2026-08-22T20:09:51+00:00,1,843147880,1295508631552,68926,31,68226,60,68738,0,69539,0
2026-08-22T20:10:51+00:00,1,843392436,1295201120256,59722,0,61100,0,59528,1,62710,0
2026-08-22T20:11:51+00:00,1,843551148,1295092207616,62390,0,61392,1,62498,1,62409,1
2026-08-22T20:12:52+00:00,1,838686724,1300152979456,65586,1,64660,0,65766,0,65355,49
2026-08-22T20:13:52+00:00,1,828568416,1310499450880,69909,0,68346,0,69762,17,68053,0
2026-08-22T20:14:52+00:00,1,824589432,1314557288448,70206,0,68995,18,69762,100,69539,87
2026-08-22T20:15:52+00:00,1,824275072,1314873733120,64566,0,62166,0,60256,0,69539,95
2026-08-22T20:16:52+00:00,1,820920356,1318376173568,63076,0,61864,1,63202,27,61125,1
2026-08-22T20:17:53+00:00,1,812908912,1326530658304,66046,2,65132,0,66196,1,63893,0
2026-08-22T20:18:53+00:00,1,805228968,1334341292032,69732,1,68816,2,70138,1,66769,0
2026-08-22T20:19:53+00:00,1,802561824,1337380773888,71743,0,70019,65,71043,0,69241,0
2026-08-22T20:20:53+00:00,1,802926804,1337866117120,70855,0,66459,1,71043,0,69539,99
2026-08-22T20:21:53+00:00,1,802190424,1338257895424,63368,0,62294,0,62628,0,69539,0
2026-08-22T20:22:54+00:00,1,802502160,1337720299520,66638,0,65562,3,65694,4,61517,0
2026-08-22T20:23:54+00:00,1,802647072,1337349984256,70000,87,68830,0,68962,0,64393,2
2026-08-22T20:24:54+00:00,1,799611580,1340076548096,71999,0,70787,0,72579,49,66865,1
2026-08-22T20:25:54+00:00,1,799444924,1340131020800,71999,95,70787,0,72579,0,70265,2
2026-08-22T20:26:54+00:00,1,787334948,1353075429376,59747,0,58535,0,60327,0,70819,0
2026-08-22T20:27:55+00:00,1,781489688,1358979969024,59747,0,58535,0,60327,0,58567,0
2026-08-22T20:28:55+00:00,1,803562088,1336119128064,56746,0,55534,0,57071,0,55310,0
2026-08-22T20:29:55+00:00,1,802820956,1336627462144,59717,0,58504,0,59945,0,57983,0
2026-08-22T20:30:55+00:00,1,792842468,1346699948032,62985,75,61772,2,63011,1,60955,1
2026-08-22T20:31:55+00:00,1,777506400,1361006800896,65955,2,70530,0,66185,0,63629,0
2026-08-22T20:32:56+00:00,1,776405172,1361903583232,71743,99,70530,99,72067,0,70563,100
2026-08-22T20:33:56+00:00,1,776701968,1361510936576,69371,0,64796,0,71477,0,70563,0
2026-08-22T20:34:56+00:00,1,776844096,1361270927360,63721,0,62806,2,63949,0,61097,0
2026-08-22T20:35:56+00:00,1,776402608,1361698852864,66895,1,65978,0,67017,0,64067,0
2026-08-22T20:36:56+00:00,1,776694424,1361261932544,69961,0,69044,0,70189,0,67039,1
2026-08-22T20:37:57+00:00,1,769746668,1367997730816,71743,0,70530,0,72067,78,69713,3
2026-08-22T20:38:57+00:00,1,769298112,1368390774784,71743,100,70530,0,72067,100,70563,74
2026-08-22T20:39:57+00:00,1,769232632,1368295202816,62829,0,62210,0,63355,0,66408,0
2026-08-22T20:40:57+00:00,1,763599256,1374142607360,66097,0,65480,2,66421,0,63135,1
2026-08-22T20:41:58+00:00,1,756308340,1381695868928,69365,0,68748,2,69689,0,66011,0
2026-08-22T20:42:58+00:00,1,749195464,1388971446272,71743,0,70530,0,72067,0,68781,0
2026-08-22T20:43:58+00:00,1,744808868,1393444089856,71743,90,70530,0,72067,93,70563,0
2026-08-22T20:44:58+00:00,1,746181084,1393003163648,62735,0,61914,0,62763,0,70563,98
2026-08-22T20:45:58+00:00,1,745925092,1392998133760,65753,53,64884,0,65733,1,61654,1
2026-08-22T20:46:59+00:00,1,745515588,1393141698560,68771,2,68152,1,68799,0,63729,0
2026-08-22T20:47:59+00:00,1,742814024,1395543240704,71999,0,70530,0,71971,0,66701,2
2026-08-22T20:48:59+00:00,1,742635368,1395565031424,71999,11,70530,96,72067,78,69077,1
2026-08-22T20:49:59+00:00,1,727966316,1410697457664,59747,0,57254,0,59559,0,70563,7
2026-08-22T20:50:59+00:00,1,727582492,1410961723392,59747,0,57254,0,59559,0,70563,9
2026-08-22T20:52:00+00:00,1,745774308,1392145637376,57600,0,55108,0,56605,1,54628,0
2026-08-22T20:53:00+00:00,1,745465852,1392396750848,59973,0,57384,2,59017,0,56353,0
2026-08-22T20:54:00+00:00,1,745931712,1391839932416,63241,0,60652,0,62189,0,59121,0
2026-08-22T20:55:00+00:00,1,745283880,1392426471424,71999,47,63920,0,65255,0,62093,0
2026-08-22T20:56:00+00:00,1,745285496,1392233635840,71999,0,69506,0,71043,0,69283,0
2026-08-22T20:57:00+00:00,1,744542516,1392866258944,62492,2,63866,0,68969,0,69283,0
2026-08-22T20:58:01+00:00,1,745372684,1392047247360,65165,1,62280,0,63223,0,60707,0
2026-08-22T20:59:01+00:00,1,744981544,1392548044800,68433,0,65346,0,66491,1,63655,21
2026-08-22T21:00:01+00:00,1,740523000,1397186674688,71607,0,68614,0,69557,0,66555,0
2026-08-22T21:01:01+00:00,1,737689168,1400391585792,71999,46,69506,0,71043,0,69283,73
2026-08-22T21:02:01+00:00,1,736931276,1401021329408,66062,1,69506,0,71043,94,69283,33
2026-08-22T21:03:02+00:00,1,737444432,1400448503808,64571,0,61388,5,62129,0,61860,0
2026-08-22T21:04:02+00:00,1,738021692,1399949414400,67839,0,64658,0,65397,0,62153,2
2026-08-22T21:05:02+00:00,1,737950780,1399940100096,71107,0,67926,0,68665,2,65123,0
2026-08-22T21:06:02+00:00,1,736419752,1401528520704,71999,29,69506,0,71043,96,67797,1
2026-08-22T21:07:02+00:00,1,735806964,1402169122816,70149,0,69506,0,71043,0,69283,0
2026-08-22T21:08:03+00:00,1,736097852,1401869688832,64179,0,61092,0,61537,0,69283,81
2026-08-22T21:09:03+00:00,1,736285892,1401631969280,67151,2,64158,1,64411,5,60667,0
2026-08-22T21:10:03+00:00,1,734254060,1403673829376,70419,0,67426,0,67679,0,63637,2
2026-08-22T21:11:03+00:00,1,729873288,1407888666624,71999,0,69506,0,70705,1,66311,1
2026-08-22T21:12:03+00:00,1,728463912,1409292361728,71999,99,69506,0,71555,0,68689,0
2026-08-22T21:13:04+00:00,1,717511944,1420297707520,59490,0,57254,0,71555,10,69795,96
2026-08-22T21:14:04+00:00,1,714975996,1422931763200,59490,0,57254,0,59303,0,69795,8
2026-08-22T21:15:04+00:00,1,735708388,1401734148096,56490,0,54510,0,56303,0,54798,1
2026-08-22T21:16:04+00:00,1,729332052,1408410898432,59461,0,57384,0,59177,2,57471,0
2026-08-22T21:17:04+00:00,1,724730752,1413091160064,62633,0,60450,0,62445,0,60347,0
2026-08-22T21:18:05+00:00,1,724697608,1413091905536,65699,2,63718,0,65713,0,63117,0
2026-08-22T21:19:05+00:00,1,724584600,1413244653568,71487,0,69506,0,71299,73,69795,0
2026-08-22T21:20:05+00:00,1,724023368,1413803970560,67335,0,62084,0,62297,0,69795,0
2026-08-22T21:21:05+00:00,1,724693132,1413164236800,64261,2,62672,0,64763,28,61773,0
2026-08-22T21:22:05+00:00,1,725063492,1412740399104,67529,1,65644,0,68031,66,64745,63
2026-08-22T21:23:06+00:00,1,724590324,1413173997568,70595,0,68816,0,71001,0,67619,0
2026-08-22T21:24:06+00:00,1,724181640,1413582176256,71487,0,69506,74,71299,14,69795,67
2026-08-22T21:25:06+00:00,1,725406452,1413525970944,69413,0,66836,0,63579,0,69795,0
2026-08-22T21:26:06+00:00,1,725573576,1412952125440,63965,0,61984,0,64417,43,61184,0
2026-08-22T21:27:06+00:00,1,724561356,1413716873216,67303,67,65346,0,67733,0,62961,0
2026-08-22T21:28:07+00:00,1,725275324,1412845072384,70595,0,68520,0,71001,2,65837,2
2026-08-22T21:29:07+00:00,1,724564444,1413532385280,69950,99,70019,100,69763,0,67540,3
2026-08-22T21:30:07+00:00,1,725695912,1413325611008,67280,0,68241,0,62721,0,69027,46
2026-08-22T21:31:07+00:00,1,725446936,1413219143680,61673,2,61900,7,61775,36,69027,0
2026-08-22T21:32:07+00:00,1,724682596,1413772480512,64645,0,64872,1,64795,0,59857,70
2026-08-22T21:33:08+00:00,1,716019004,1422080557056,67615,2,67938,0,68063,0,62733,0
2026-08-22T21:34:08+00:00,1,711802820,1425990811648,69695,60,70018,0,69507,78,65503,0
2026-08-22T21:35:08+00:00,1,706042336,1431323738112,69695,24,70018,0,55975,0,67785,0
2026-08-22T21:36:08+00:00,1,696020660,1441807806464,55650,0,56230,0,55975,0,68771,0
2026-08-22T21:37:09+00:00,1,696051144,1441816354816,55650,0,56230,0,55975,0,68771,95
2026-08-22T21:38:09+00:00,1,713215872,1424117141504,54004,0,53870,0,54073,0,54198,0
2026-08-22T21:39:09+00:00,1,713422108,1423822237696,55579,78,55390,0,55647,0,55127,0
2026-08-22T21:40:09+00:00,1,713237392,1423997480960,58753,0,58588,17,58915,61,58097,0
2026-08-22T21:41:09+00:00,1,713433340,1423814606848,62021,0,61630,0,61887,2,60973,1
2026-08-22T21:42:09+00:00,1,712381500,1424874119168,68159,64,67971,22,67971,0,68003,11
2026-08-22T21:43:10+00:00,1,710928088,1426252439552,68159,0,63818,0,65007,1,68003,0
2026-08-22T21:44:10+00:00,1,712586832,1424578064384,59881,0,60470,1,60247,0,59683,0
2026-08-22T21:45:10+00:00,1,712335584,1425012928512,63149,3,63716,1,63515,0,62655,4
2026-08-22T21:46:10+00:00,1,712650216,1424652500992,66323,4,66782,1,66783,1,65531,4
2026-08-22T21:47:11+00:00,1,711398096,1425958674432,68415,0,68483,0,67971,0,68515,0
2026-08-22T21:48:11+00:00,1,711267336,1425906561024,68415,67,68095,0,65599,0,68515,0
2026-08-22T21:49:11+00:00,1,711669524,1425631522816,59501,0,59906,2,59949,0,61388,0
2026-08-22T21:50:11+00:00,1,711640472,1425626222592,62675,0,63176,60,63217,32,61587,0
2026-08-22T21:51:11+00:00,1,711421268,1425903280128,66037,2,66348,1,66485,0,64557,0
2026-08-22T21:52:12+00:00,1,710870244,1426383507456,69439,0,68994,94,68739,0,67327,1
2026-08-22T21:53:12+00:00,1,710882668,1426338418688,69439,0,68994,96,66665,0,69027,0
2026-08-22T21:54:12+00:00,1,711151976,1426141147136,60135,0,60282,1,60919,2,69027,92
2026-08-22T21:55:12+00:00,1,711177768,1426151112704,63198,1,63348,1,64211,16,60637,1
2026-08-22T21:56:12+00:00,1,711212584,1426156089344,66467,1,66522,0,67455,0,63583,2
2026-08-22T21:57:13+00:00,1,709205992,1428197806080,70463,0,70787,0,69507,0,66555,0
2026-08-22T21:58:13+00:00,1,703832228,1433665101824,70463,0,70787,34,69507,10,69241,1
2026-08-22T21:59:13+00:00,1,692328952,1445417537536,58211,0,58535,0,57255,0,69795,0
2026-08-22T22:00:13+00:00,1,692333956,1445440561152,58211,0,58535,0,57255,0,69795,51
2026-08-22T22:01:13+00:00,1,708807496,1428570857472,56106,1,56388,0,55609,0,54926,0
2026-08-22T22:02:14+00:00,1,708802540,1428702019584,57289,0,57814,2,56589,0,56109,0
2026-08-22T22:03:14+00:00,1,708489960,1429043257344,59963,0,60286,0,59169,0,58689,1
2026-08-22T22:04:14+00:00,1,705413036,1432222765056,63231,0,63554,0,62437,2,61457,0
2026-08-22T22:05:14+00:00,1,705362952,1432129773568,70463,0,70530,100,69507,0,69539,62
2026-08-22T22:06:15+00:00,1,704568008,1432860454912,70463,0,70530,1,69507,0,69539,0
2026-08-22T22:07:15+00:00,1,706266712,1431132950528,62345,0,61818,0,61187,0,62710,0
2026-08-22T22:08:15+00:00,1,706326116,1431129153536,65615,1,64884,0,64409,41,62385,49
2026-08-22T22:09:15+00:00,1,705843000,1431562936320,68681,0,68152,1,67427,0,65285,0
2026-08-22T22:10:15+00:00,1,705839016,1431541993472,70463,0,70530,0,69507,14,67757,2
2026-08-22T22:11:16+00:00,1,705828092,1431585517568,70463,80,70530,100,69507,79,69539,0
2026-08-22T22:12:16+00:00,1,705834692,1431542788096,61159,0,66970,0,60297,2,69539,95
2026-08-22T22:13:16+00:00,1,705731168,1431762964480,63629,0,62710,9,62673,0,63898,0
2026-08-22T22:14:16+00:00,1,706003604,1431551062016,66897,0,65776,0,65847,0,62409,71
2026-08-22T22:15:16+00:00,1,705942368,1431553302528,70071,0,69044,0,69115,0,65285,10
2026-08-22T22:16:17+00:00,1,704546672,1432989917184,70463,0,70530,84,69763,0,67959,2
2026-08-22T22:17:17+00:00,1,704474228,1432970780672,63336,0,70530,99,67093,0,69539,62
2026-08-22T22:18:17+00:00,1,705216704,1432298201088,63035,0,61616,0,61687,0,69539,100
2026-08-22T22:19:17+00:00,1,705234532,1432299474944,66303,4,64884,0,64979,19,61125,0
2026-08-22T22:20:17+00:00,1,705306596,1432313909248,69989,1,68058,0,68223,5,64095,0
2026-08-22T22:21:18+00:00,1,703531072,1434011844608,71743,0,71555,0,70019,69,66567,2
2026-08-22T22:22:18+00:00,1,702686456,1434819596288,71743,97,71555,0,70019,9,69147,0
2026-08-22T22:23:18+00:00,1,689200396,1449778204672,59491,0,59303,0,57767,0,69539,13
2026-08-22T22:24:18+00:00,1,685294928,1453441212416,75865,91,75679,98,74143,96,73150,98
2026-08-22T22:25:18+00:00,1,706831492,1431236104192,57083,3,56383,0,55359,0,54367,0
2026-08-22T22:26:19+00:00,1,706686308,1431234109440,60055,0,59259,2,58331,72,57243,0
2026-08-22T22:27:19+00:00,1,706609136,1431233327104,63323,0,62623,2,61575,40,60013,0
2026-08-22T22:28:19+00:00,1,706877124,1430806671360,71487,43,70787,0,69763,96,62889,1
2026-08-22T22:29:19+00:00,1,706742964,1430851723264,71487,0,70787,27,69763,0,69027,50
2026-08-22T22:30:19+00:00,1,706411868,1431108501504,62277,0,61577,0,60257,0,64276,0
2026-08-22T22:31:20+00:00,1,706685320,1430743982080,65152,0,64154,0,62835,1,61505,0
2026-08-22T22:32:20+00:00,1,706892500,1430674903040,68219,0,67221,0,66103,2,64273,0
2026-08-22T22:33:20+00:00,1,706610508,1430980513792,71487,0,70489,0,69169,1,67245,2
2026-08-22T22:34:20+00:00,1,705804632,1431652077568,71487,88,70787,70,69763,69,69027,0
2026-08-22T22:35:20+00:00,1,705710440,1431662030848,68523,0,67823,0,64123,0,69027,29
2026-08-22T22:36:21+00:00,1,705897304,1431508234240,63763,0,63063,0,62335,0,59817,2
2026-08-22T22:37:21+00:00,1,706325392,1431080976384,66983,41,66033,0,65603,1,62787,0
2026-08-22T22:38:21+00:00,1,706316992,1431081951232,70203,0,69301,85,68777,1,65759,0
2026-08-22T22:39:21+00:00,1,705161056,1432248131584,71487,0,70787,55,69763,52,68433,0
2026-08-22T22:40:21+00:00,1,704754420,1432588632064,71487,0,70787,83,67093,0,69027,86
2026-08-22T22:41:22+00:00,1,705829648,1431561531392,62871,0,61505,5,61741,0,66357,1
2026-08-22T22:42:22+00:00,1,705859452,1431562510336,65841,1,64250,1,64713,1,61303,0
2026-08-22T22:43:22+00:00,1,705862076,1431563206656,69109,0,67519,0,67885,0,64273,2
2026-08-22T22:44:22+00:00,1,705450716,1432002134016,71487,0,71257,0,70019,0,67149,1
2026-08-22T22:45:22+00:00,1,705278904,1432127614976,71487,0,72067,46,70019,0,69027,0
2026-08-22T22:46:23+00:00,1,688910216,1448804016128,58210,0,59815,0,57767,0,69027,66
2026-08-22T22:47:23+00:00,1,705662800,1431680708608,60222,0,61826,0,59779,0,58530,0
2026-08-22T22:48:23+00:00,1,705901364,1431645286400,57491,0,58839,0,57303,0,55853,0
2026-08-22T22:49:23+00:00,1,706371652,1431216857088,60759,5,62107,0,60369,0,58825,0
2026-08-22T22:50:23+00:00,1,706284752,1431218880512,63731,0,65173,0,63637,74,61701,0
2026-08-22T22:51:24+00:00,1,705695084,1431824797696,70463,0,71555,49,70019,0,68771,0
2026-08-22T22:52:24+00:00,1,705061568,1432392601600,70463,0,67995,0,69131,0,68771,38
2026-08-22T22:53:24+00:00,1,705554740,1431966109696,62345,3,64033,3,62199,0,59264,0
2026-08-22T22:54:24+00:00,1,706017300,1431534686208,65413,0,67395,0,65265,0,62234,0
2026-08-22T22:55:25+00:00,1,706058980,1431536762880,68681,2,70569,0,68439,0,64909,0
2026-08-22T22:56:25+00:00,1,704985304,1432637173760,70463,0,71555,98,70019,0,67583,0
2026-08-22T22:57:25+00:00,1,702249580,1435451052032,70463,0,67995,1,70019,98,68771,0
2026-08-22T22:58:25+00:00,1,702456996,1435302371328,61253,0,63735,0,60809,0,68771,0
2026-08-22T22:59:25+00:00,1,703941228,1433773490176,61406,0,62867,0,61475,1,59345,1
2026-08-22T23:00:25+00:00,1,698884992,1438996594688,64675,0,65933,1,64743,0,62221,1
2026-08-22T23:01:26+00:00,1,698788892,1438944452608,67647,100,67715,1,67971,0,64991,0
2026-08-22T23:02:26+00:00,1,699137416,1438519611392,67647,0,67715,0,67971,60,67367,0
2026-08-22T23:03:26+00:00,1,699096236,1438562979840,58732,0,57737,1,58275,3,68259,65
2026-08-22T23:04:26+00:00,1,698031176,1439637712896,60557,0,60661,41,61179,0,68259,0
2026-08-22T23:05:26+00:00,1,698753948,1438880657408,63825,0,63679,0,64447,0,60237,0
2026-08-22T23:06:27+00:00,1,693844556,1443973001216,67349,0,68131,1,67715,60,62911,1
2026-08-22T23:07:27+00:00,1,694232156,1443559501824,67647,100,68227,0,67715,0,65489,0
2026-08-22T23:08:27+00:00,1,677597976,1460479361024,55395,0,55975,0,55463,0,67921,3
2026-08-22T23:09:27+00:00,1,677604232,1460477616128,55395,0,55975,0,55463,0,68771,74
2026-08-22T23:10:27+00:00,1,674001144,1464234967040,71771,49,72351,99,71841,99,72891,99
2026-08-22T23:11:28+00:00,1,692403904,1445269020672,59847,0,60171,0,59147,0,60715,0
2026-08-22T23:12:28+00:00,1,678512112,1459641606144,62723,4,63397,0,62629,0,63293,4
2026-08-22T23:13:29+00:00,1,660431488,1477962170368,68009,74,58193,0,56759,0,69133,0
2026-08-22T23:14:29+00:00,1,653831672,1484745359360,55003,0,55625,48,54601,0,55277,0
2026-08-22T23:15:29+00:00,1,653050348,1485693706240,57685,0,58979,0,58307,0,57659,0
2026-08-22T23:16:29+00:00,1,677027720,1479877328896,61229,0,61553,0,59639,4,62097,0
2026-08-22T23:17:29+00:00,1,673604672,1483407777792,54319,0,54715,0,53947,0,55003,1
2026-08-22T23:18:30+00:00,1,660666164,1496519204864,57363,0,57687,1,56919,1,58177,0
2026-08-22T23:19:30+00:00,1,645507024,1511015084032,60631,0,60955,0,60443,0,60945,0
2026-08-22T23:20:30+00:00,1,634468468,1520629338112,68671,11,69251,0,68483,100,68515,0
2026-08-22T23:21:30+00:00,1,633612296,1521375748096,68671,65,69251,85,68483,0,68515,0
2026-08-22T23:22:30+00:00,1,635110480,1520337645568,59959,2,60243,8,59867,0,61098,1
2026-08-22T23:23:31+00:00,1,635213160,1519999795200,62931,0,63213,0,63039,0,61587,0
2026-08-22T23:24:31+00:00,1,634685072,1520433307648,65901,0,66481,4,66105,0,64355,0
2026-08-22T23:25:31+00:00,1,625540172,1528842493952,69695,0,71043,76,69507,0,67487,0
2026-08-22T23:26:31+00:00,1,625437304,1528853282816,69695,28,71043,0,69507,0,69539,0
2026-08-22T23:27:31+00:00,1,625741868,1529160695808,60194,0,66596,0,60209,5,69539,82
2026-08-22T23:28:32+00:00,1,626166968,1528412495872,62565,2,63265,0,62875,0,60625,0
2026-08-22T23:29:32+00:00,1,626404956,1527983951872,65809,59,66533,0,66143,0,63549,42
2026-08-22T23:30:32+00:00,1,626362792,1527984480256,69059,0,69503,0,69667,1,66271,0
2026-08-22T23:31:32+00:00,1,625180708,1529022316544,70463,75,72067,47,70019,0,69105,0
2026-08-22T23:32:32+00:00,1,624942268,1529103110144,67505,1,72067,92,64685,0,70563,0
2026-08-22T23:33:33+00:00,1,624956212,1529107177472,62345,0,62857,0,62591,79,67605,0
2026-08-22T23:34:33+00:00,1,622346036,1531931127808,65413,1,65827,1,65563,1,63041,0
2026-08-22T23:35:33+00:00,1,614601512,1539825147904,68681,0,69095,77,68831,0,65809,1
2026-08-22T23:36:33+00:00,1,607822272,1546768171008,71743,71,73091,0,70787,70,68685,0
2026-08-22T23:37:33+00:00,1,599859908,1555631431680,71743,95,73091,0,58535,0,71843,0
2026-08-22T23:38:34+00:00,1,590101792,1565417623552,59491,0,60839,0,58535,0,71843,15
2026-08-22T23:39:34+00:00,1,606067416,1548828258304,65351,13,66719,0,62413,3,65471,0
2026-08-22T23:40:34+00:00,1,609893996,1544653737984,58433,1,59781,4,57061,1,58331,0
2026-08-22T23:41:34+00:00,1,609294812,1545229959168,61797,0,62847,2,60329,0,61303,0
2026-08-22T23:42:34+00:00,1,607045840,1547471245312,64969,0,66021,0,63597,0,64249,54
2026-08-22T23:43:35+00:00,1,603815480,1550625492992,71743,0,73091,0,70275,0,71843,0
2026-08-22T23:44:35+00:00,1,602904648,1551482335232,71743,0,73091,98,68503,0,71843,47
2026-08-22T23:45:35+00:00,1,605110100,1549296111616,63369,0,64219,0,62551,0,65912,0
2026-08-22T23:46:35+00:00,1,602924488,1551369625600,66437,2,67487,0,65819,0,64617,1
2026-08-22T23:47:35+00:00,1,595782284,1558038765568,69609,2,70755,0,69087,3,67387,0
2026-08-22T23:48:36+00:00,1,591287124,1562285469696,71487,96,72835,95,70275,0,69965,0
2026-08-22T23:49:36+00:00,1,590789144,1562691026944,71487,84,72835,0,70275,0,71843,95
2026-08-22T23:50:36+00:00,1,591698736,1561621983232,62573,0,63625,0,61659,0,71843,0
2026-08-22T23:51:36+00:00,1,591780836,1561624907776,65545,4,66595,0,64629,1,62644,0
2026-08-22T23:52:36+00:00,1,591751556,1561624981504,68717,0,69863,0,67803,0,64915,0
2026-08-22T23:53:37+00:00,1,591794004,1561504706560,71487,98,72835,0,70275,0,67683,0
2026-08-22T23:54:37+00:00,1,591774660,1561507086336,71487,20,72835,93,70275,99,70061,0
2026-08-22T23:55:37+00:00,1,592017640,1562415206400,61986,0,63335,0,61065,0,71843,0
2026-08-22T23:56:37+00:00,1,592512248,1561555509248,65152,1,66299,0,64035,2,71843,81
2026-08-22T23:57:37+00:00,1,592300784,1561555030016,68515,74,69567,0,67505,0,62835,0
2026-08-22T23:58:38+00:00,1,590620640,1563617284096,71743,0,72835,100,70275,98,65603,0
2026-08-22T23:59:38+00:00,1,590388344,1563627155456,71743,0,72835,27,70275,0,67981,3
2026-08-23T00:00:38+00:00,1,575445952,1579321982976,59491,0,58279,0,56743,0,70357,2
2026-08-23T00:01:38+00:00,1,575256036,1579326627840,59491,0,58279,0,56743,0,72099,0
2026-08-23T00:02:38+00:00,1,575186800,1579327823872,59491,0,58279,0,56743,0,72099,0
2026-08-23T00:03:39+00:00,1,591498040,1562377768960,63589,0,62121,0,60841,0,63945,0
2026-08-23T00:04:39+00:00,1,591030568,1562807734272,57975,1,56763,0,55483,0,58235,3
2026-08-23T00:05:39+00:00,1,590920660,1562851049472,60947,0,59937,1,58657,1,61005,0
2026-08-23T00:06:39+00:00,1,587928736,1565684387840,64215,1,63205,0,61723,0,63881,0
2026-08-23T00:07:39+00:00,1,583486584,1570123124736,71487,0,70275,0,68995,82,71843,10
2026-08-23T00:08:40+00:00,1,583477948,1570078228480,71487,0,70275,41,68995,0,71843,15
2026-08-23T00:09:40+00:00,1,584823864,1569774665728,62021,1,61065,2,60283,0,62343,0
2026-08-23T00:10:40+00:00,1,584052160,1570213195776,65193,3,64237,0,63349,1,65009,0
2026-08-23T00:11:40+00:00,1,583323404,1570643951616,68259,0,67303,0,66321,0,67885,7
2026-08-23T00:12:40+00:00,1,581891432,1571726454784,71231,0,70275,0,68995,0,70857,0
2026-08-23T00:13:41+00:00,1,581853308,1571752476672,71231,0,70275,98,68995,99,71843,50
2026-08-23T00:14:41+00:00,1,580911104,1572566999040,66690,0,62263,0,59495,0,71843,0
2026-08-23T00:15:41+00:00,1,581559176,1571923136512,64101,0,63441,0,62459,1,63725,0
2026-08-23T00:16:41+00:00,1,582192776,1571271098368,67273,1,66615,0,65727,0,66495,1
2026-08-23T00:17:42+00:00,1,581534004,1571788574720,70339,0,69585,1,68995,0,69371,0
2026-08-23T00:18:42+00:00,1,580088604,1573212377088,71231,86,70275,0,68995,0,72099,0
2026-08-23T00:19:42+00:00,1,579333988,1573978157056,70849,0,70275,0,61281,0,72099,0
2026-08-23T00:20:42+00:00,1,580643128,1572669820928,63209,0,62253,80,61865,87,62343,0
2026-08-23T00:21:42+00:00,1,580576104,1572676812800,66383,4,65225,42,64835,0,65009,1
2026-08-23T00:22:42+00:00,1,580826832,1572246949888,69449,0,68195,2,68521,0,67885,1
2026-08-23T00:23:43+00:00,1,579527360,1573629808640,71231,100,70275,0,70019,0,70655,74
2026-08-23T00:24:43+00:00,1,573973024,1579279536128,71231,99,70275,0,57767,0,72099,0
2026-08-23T00:25:43+00:00,1,565735280,1589356498944,58210,0,58023,0,57767,0,72099,99
2026-08-23T00:26:43+00:00,1,585462472,1568735174656,60228,0,60041,0,59785,0,61097,0
2026-08-23T00:27:44+00:00,1,585772904,1568023937024,57153,0,57263,0,56805,2,57253,0
2026-08-23T00:28:44+00:00,1,584823396,1568887533568,60219,0,60329,0,60073,0,59927,0
2026-08-23T00:29:44+00:00,1,584921432,1568770842624,60887,3,61251,0,60995,0,60135,0
2026-08-23T00:30:44+00:00,1,585617188,1567936798720,68159,0,68227,0,67971,3,68003,92
2026-08-23T00:31:44+00:00,1,586369220,1568557527040,68159,95,68227,0,67425,0,68003,14
2026-08-23T00:32:44+00:00,1,586307084,1568191389696,58989,0,59651,0,59693,0,57991,0
2026-08-23T00:33:45+00:00,1,586926932,1567328575488,61961,0,62825,0,62867,0,60859,0
2026-08-23T00:34:45+00:00,1,586772788,1567332253696,65133,0,65891,2,66135,0,63629,0
2026-08-23T00:35:45+00:00,1,585388520,1568499736576,68671,0,68483,0,67715,0,66599,0
2026-08-23T00:36:45+00:00,1,585218396,1568523128832,68671,0,68483,100,67715,0,67491,0
2026-08-23T00:37:46+00:00,1,584919132,1568708276224,59170,0,59273,0,58801,2,66219,0
2026-08-23T00:38:46+00:00,1,585006544,1568524836864,61837,0,62445,0,61975,1,59469,0
2026-08-23T00:39:46+00:00,1,584520088,1568876158976,65105,79,65511,0,65041,0,62441,0
2026-08-23T00:40:46+00:00,1,584078228,1569511321600,68845,0,70019,0,68483,91,65113,0
2026-08-23T00:41:46+00:00,1,582897080,1570641825792,69695,99,70019,0,68483,0,68003,0
2026-08-23T00:42:47+00:00,1,582846328,1570641170432,67923,0,63495,0,61959,0,68003,0
2026-08-23T00:43:47+00:00,1,583062908,1570304696320,61673,0,62619,1,61281,5,60539,0
2026-08-23T00:44:47+00:00,1,582680256,1570735964160,64645,0,65603,0,64323,0,60777,0
2026-08-23T00:45:47+00:00,1,583041512,1570305060864,67615,1,68831,2,67753,0,63547,0
2026-08-23T00:46:47+00:00,1,580956868,1572469510144,70719,84,70787,0,69251,73,66773,1
2026-08-23T00:47:48+00:00,1,570304156,1583201849344,70719,1,58535,0,56999,0,69027,0
2026-08-23T00:48:48+00:00,1,566752412,1588491587584,58467,0,58535,0,56999,0,69027,95
2026-08-23T00:49:48+00:00,1,582800632,1571817320448,58406,0,58475,0,56939,0,56715,0
2026-08-23T00:50:48+00:00,1,582910860,1571383373824,58003,0,57911,0,56631,0,56311,0
2026-08-23T00:51:48+00:00,1,582757320,1571412258816,60975,0,61083,0,59601,3,59081,0
2026-08-23T00:52:49+00:00,1,582528576,1571393646592,64041,0,64149,0,62775,0,62051,1
