episode_key,source_kind,source_root,run_id,policy,checkpoint,task,cohort_id,group_id,episode_uid,episode_id,reset_id,source_seed,source_seed_provenance,success,first_success_action_slot,first_success_query,terminal_success_video_frame,any_success_after,queries,total_action_slots,episode_mean_S_raw,episode_median_S_raw,episode_mean_S_std,episode_median_S_std,episode_min_S_std,episode_max_S_std,episode_mean_abs_I_raw,episode_mean_abs_I_std,episode_mean_abs_R_std,video_path,query_scope,representative,selection_reason
pi0-adjust_bottle-fixed64-800baf80-v1::ep000029_reset100100108,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000029_reset100100108,29,100100108,100100108.0,payload_reset_id,True,,,,False,4,200,-0.2023362039883008,-0.18138669689308493,-0.2964492389749479,-0.2570857253568812,-0.9605537944471432,0.288928289261114,0.33465784326545095,0.5294838192148452,0.6817422439581938,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_1/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000030_reset100100093,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000030_reset100100093,30,100100093,100100093.0,payload_reset_id,True,,,,False,4,200,-0.13064704037845287,0.019229610674917033,-0.20372078298121324,0.0039946628342446555,-1.3343952002555504,0.5115227426622081,0.359361501819214,0.5681828325363731,0.8307552187264473,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_1/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000031_reset100100096,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000031_reset100100096,31,100100096,100100096.0,payload_reset_id,True,,,,False,4,200,-0.2091082671413519,0.0434326067643374,-0.3401318803720374,0.03510878917506277,-1.8612991078723817,0.43055400803410665,0.3301019238842216,0.5417510765363518,0.9001342673870282,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_1/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000032_reset100100050,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000032_reset100100050,32,100100050,100100050.0,payload_reset_id,True,,,,False,4,200,-0.3315214729007977,-0.3702773297903341,-0.5120374081294772,-0.5776588692037196,-1.0322383592672053,0.139406465156736,0.30260381400647046,0.4876235490299546,0.7864351641589911,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000033_reset100100005,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000033_reset100100005,33,100100005,100100005.0,payload_reset_id,True,,,,False,4,200,-0.28865481618564237,-0.3248860411471184,-0.45349710568614415,-0.4842972228672385,-1.341320630911793,0.49592665390169344,0.3348243286790353,0.5090481167669173,0.9390692557259592,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,True,typical_success_nearest_outcome_median_action_slots
pi0-adjust_bottle-fixed64-800baf80-v1::ep000034_reset100100122,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000034_reset100100122,34,100100122,100100122.0,payload_reset_id,False,,,,False,4,200,0.5959480447987421,0.5686806263348412,0.9244736004971879,0.8656876614918407,-0.15518045933144117,2.121699538336511,0.4328470078128962,0.6950803784088844,1.3055779392853963,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000035_reset100100008,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000035_reset100100008,35,100100008,100100008.0,payload_reset_id,True,,,,False,4,200,-0.16974450521115586,-0.2911299479569123,-0.25017870246927304,-0.44894680915860535,-0.7516439795285188,0.6488227879686373,0.3231347600875929,0.5417623393768884,0.709826741817546,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000036_reset100100092,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000036_reset100100092,36,100100092,100100092.0,payload_reset_id,True,,,,False,4,200,-0.2023005300849035,0.027736425252080164,-0.3380385910922458,0.014525585739942948,-1.5576842935402693,0.17647875769140017,0.33510108956624646,0.5395597580855582,0.8407252181353541,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000037_reset100100133,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000037_reset100100133,37,100100133,100100133.0,payload_reset_id,True,,,,False,4,200,-0.4449385473554083,-0.4124118899932441,-0.710718561713932,-0.6341003213843214,-1.5421172879407752,-0.03255631614631018,0.3856733171132635,0.587688885747579,1.0400383882175732,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000038_reset100100157,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000038_reset100100157,38,100100157,100100157.0,payload_reset_id,True,,,,False,4,200,-0.2698529074097847,-0.17991434296796321,-0.4323134974852251,-0.2891157204112646,-1.425218338185088,0.2741957890667169,0.2953662166252089,0.44467624566176145,0.825149767736407,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000039_reset100100152,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000039_reset100100152,39,100100152,100100152.0,payload_reset_id,False,,,,False,4,200,-0.1932679761507718,-0.09101752798436938,-0.3166007536613214,-0.1477388652977325,-1.466825431787227,0.4959001477374063,0.3523214009026288,0.5370433053228103,0.952703881951179,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000040_reset100100073,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000040_reset100100073,40,100100073,100100073.0,payload_reset_id,False,,,,False,4,200,0.22723010684409595,0.21467890996575892,0.38355380051170634,0.39473472912719704,-0.17487215769922618,0.9196179014916575,0.44456322551104327,0.7102219127765954,0.8132544555539952,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000041_reset100100074,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000041_reset100100074,41,100100074,100100074.0,payload_reset_id,True,,,,False,4,200,-0.3414020746960451,-0.24962928923811706,-0.5216041163452556,-0.3968078546707248,-1.3219127088618263,0.029111952822253456,0.35424548922310145,0.5636431171978267,0.8538336338974806,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000042_reset100100168,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000042_reset100100168,42,100100168,100100168.0,payload_reset_id,True,,,,False,4,200,-0.49343515202559807,-0.4454891977346337,-0.7727574594209609,-0.7201589770181894,-1.2672382681749204,-0.38347361547254416,0.31808604902631027,0.5119609754058121,0.8667845466500346,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000043_reset100100051,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000043_reset100100051,43,100100051,100100051.0,payload_reset_id,False,,,,False,4,200,0.19711320956623138,0.3049704740471449,0.32192204639813893,0.4743769857160388,-0.5674408944447067,0.9063751086051849,0.37882750495304535,0.6242742430939026,0.7714116423674076,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000044_reset100100151,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000044_reset100100151,44,100100151,100100151.0,payload_reset_id,False,,,,False,4,200,-0.08763311244640797,-0.0054040111389798,-0.12754693925132884,-0.02282996366036876,-0.7172158782725058,0.2526880485879279,0.37024398959950733,0.6212623995812815,0.69202885749375,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000045_reset100100046,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000045_reset100100046,45,100100046,100100046.0,payload_reset_id,False,,,,False,4,200,0.13982549465852054,0.25552535433607315,0.22166710556075606,0.42652446363034496,-0.593824204200618,0.6274436991829523,0.37800126925679134,0.6017217645405099,0.7326796517142431,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000046_reset100100141,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000046_reset100100141,46,100100141,100100141.0,payload_reset_id,True,,,,False,4,200,-0.060786315646446126,-0.12021228403828041,-0.07040400433061443,-0.17994231130876148,-0.6581883394625553,0.7364569447576206,0.3747752873826765,0.6054876620716757,0.7767661008031568,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000047_reset100100137,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000047_reset100100137,47,100100137,100100137.0,payload_reset_id,True,,,,False,4,200,-0.25775743721732136,-0.2843504571226914,-0.38220153526562545,-0.42351454349292844,-0.81150550633993,0.1297284522632851,0.4912331298215031,0.7689048702825976,0.9369096099930896,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_2/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000048_reset100100107,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000048_reset100100107,48,100100107,100100107.0,payload_reset_id,True,,,,False,4,200,-0.3682713327419875,-0.3126371597710158,-0.582831202402228,-0.4726786147680667,-1.8123662030546552,0.4263986229818769,0.41019511367746114,0.6339101994277223,1.1494141280752233,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000049_reset100100150,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000049_reset100100150,49,100100150,100100150.0,payload_reset_id,True,,,,False,4,200,-0.20744184936954763,-0.2371477027146066,-0.3246765701968304,-0.37739571710725184,-0.9996883663756089,0.4557735198027912,0.3150994962444137,0.4788094282817491,0.8060790289444545,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000050_reset100100017,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000050_reset100100017,50,100100017,100100017.0,payload_reset_id,False,,,,False,4,200,0.473127247158977,0.3968259718670419,0.7349076422966729,0.635540043313895,0.41408947489876236,1.254461007660139,0.4050111824657379,0.6665683670464052,0.971709793916283,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,all_queries_descriptive,True,typical_failure_nearest_outcome_median_action_slots
pi0-adjust_bottle-fixed64-800baf80-v1::ep000051_reset100100140,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000051_reset100100140,51,100100140,100100140.0,payload_reset_id,True,,,,False,4,200,-0.07943228642723932,-0.12721384625862886,-0.08555254437247775,-0.1949134040033202,-0.9491426727281373,0.9967593032448667,0.3549901292252728,0.5825396126963339,0.8263557806886584,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000052_reset100100103,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000052_reset100100103,52,100100103,100100103.0,payload_reset_id,False,,,,False,4,200,0.01925892591760848,0.10022827094190198,0.0335217444362485,0.17734700464067424,-0.6796461035336928,0.45903907199733834,0.3448943185196296,0.5350462915834169,0.6414324335889091,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000053_reset100100067,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000053_reset100100067,53,100100067,100100067.0,payload_reset_id,False,,,,False,4,200,0.19380358283862686,-0.09149585973498968,0.2857961158028393,-0.15582695927433138,-0.662945625078615,2.117784006838635,0.3552693692240441,0.5750521028848411,1.0677065886175603,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000054_reset100100121,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000054_reset100100121,54,100100121,100100121.0,payload_reset_id,True,,,,False,4,200,-0.31406138035423464,-0.26369030208881844,-0.49458147022913423,-0.4102188947939787,-1.791720278774939,0.6338321874463593,0.34632340541457984,0.5327531539065229,1.074614347559773,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000055_reset100100007,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000055_reset100100007,55,100100007,100100007.0,payload_reset_id,True,,,,False,4,200,-0.09736276653462318,-0.07147465420726798,-0.10534294612546272,-0.07226023851201784,-0.5834674420719234,0.30661613459410825,0.3270164406844035,0.5381422522437661,0.6271921199726157,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000056_reset100100041,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000056_reset100100041,56,100100041,100100041.0,payload_reset_id,True,,,,False,4,200,-0.4537520399592272,-0.28833203110644784,-0.7312808185060192,-0.48685395136339915,-1.8058973920582237,-0.14551797923905502,0.29254031920491963,0.46474391987405955,0.8637427462835174,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,all_queries_descriptive,False,
pi0-adjust_bottle-fixed64-800baf80-v1::ep000057_reset100100031,pi0,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry,pi0-adjust_bottle-fixed64-800baf80-v1,pi0,92684e50c8a3dcf13b76a06713e3152625967be1,adjust_bottle,pi0-adjust_bottle-fixed64-800baf80-v1,pi0__adjust_bottle__run-pi0-adjust_bottle-fixed64-800baf__cohort-pi0-adjust_bottle-fixed6__92684e50c8a3dcf13b76a06713e31526-46b40fae,ep000057_reset100100031,57,100100031,100100031.0,payload_reset_id,True,,,,False,4,200,-0.12234921778717257,-0.116611817567825,-0.1706964870404781,-0.17409657719232446,-0.8841677903717668,0.5495749965945034,0.32248336836238084,0.5323149589701739,0.7832311826196373,/data/chenyiteng/results/dvac-observation/pi0-adjust_bottle-fixed64-800baf80-v1/dvac_telemetry/seed_3/0.mp4,all_queries_descriptive,False,
